Title,Description
Arashin Sunshield foil en,"Collector number: 3
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: foil
Rarity: common
type_line: Creature — Human Warrior
color_identity: W
colors: W
mana_cost: {3}{W}
oracle_text: When this creature enters, exile up to two target cards from a single graveyard.
{W}, {T}: Tap target creature.
Language: en"
Seachrome Coast normal en,"Collector number: 229
Set code: SOM
Set name: Scars of Mirrodin
Foil: normal
Rarity: rare
type_line: Land
color_identity: U, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control two or fewer other lands.
{T}: Add {W} or {U}.
Language: en"
Stern Scolding foil en,"Collector number: 522
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Counter target creature spell with power or toughness 2 or less.
Language: en"
Nature's Claim normal en,"Collector number: 364
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Instant
color_identity: G
colors: G
mana_cost: {G}
oracle_text: Destroy target artifact or enchantment. Its controller gains 4 life.
Language: en"
"Derevi, Empyrial Tactician foil en","Collector number: 87
Set code: BLC
Set name: Bloomburrow Commander
Foil: foil
Rarity: rare
type_line: Legendary Creature — Bird Wizard
color_identity: G, U, W
colors: G, U, W
mana_cost: {G}{W}{U}
oracle_text: Flying
When Derevi enters and whenever a creature you control deals combat damage to a player, you may tap or untap target permanent.
{1}{G}{W}{U}: Put Derevi onto the battlefield from the command zone.
Language: en"
Sanctum Weaver normal en,"Collector number: 171
Set code: MH2
Set name: Modern Horizons 2
Foil: normal
Rarity: rare
type_line: Enchantment Creature — Dryad
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: {T}: Add X mana of any one color, where X is the number of enchantments you control.
Language: en"
"Krenko, Mob Boss foil en","Collector number: 335
Set code: RVR
Set name: Ravnica Remastered
Foil: foil
Rarity: rare
type_line: Legendary Creature — Goblin Warrior
color_identity: R
colors: R
mana_cost: {2}{R}{R}
oracle_text: {T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.
Language: en"
Ghost Vacuum normal en,"Collector number: 326
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Artifact
color_identity: 
colors: 
mana_cost: {1}
oracle_text: {T}: Exile target card from a graveyard.
{6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery.
Language: en"
"Kellan, the Fae-Blooded // Birthright Boon foil en","Collector number: 291
Set code: WOE
Set name: Wilds of Eldraine
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Human Faerie // Sorcery — Adventure
color_identity: R, W
colors: R
mana_cost: {2}{R} // {1}{W}
oracle_text: 
Language: en"
Sundown Pass foil en,"Collector number: 286
Set code: INR
Set name: Innistrad Remastered
Foil: foil
Rarity: rare
type_line: Land
color_identity: R, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control two or more other lands.
{T}: Add {R} or {W}.
Language: en"
Archivist of Oghma normal en,"Collector number: CLB-4
Set code: PLST
Set name: The List
Foil: normal
Rarity: rare
type_line: Creature — Halfling Cleric
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Flash
Whenever an opponent searches their library, you gain 1 life and draw a card.
Language: en"
Funeral Room // Awakening Hall normal en,"Collector number: 338
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: mythic
type_line: Enchantment — Room // Enchantment — Room
color_identity: B
colors: B
mana_cost: {2}{B} // {6}{B}{B}
oracle_text: 
Language: en"
Blightstep Pathway // Searstep Pathway normal en,"Collector number: 291
Set code: KHM
Set name: Kaldheim
Foil: normal
Rarity: rare
type_line: Land // Land
color_identity: B, R
colors: 
mana_cost: 
oracle_text: 
Language: en"
Noxious Revival normal en,"Collector number: 70
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Instant
color_identity: G
colors: G
mana_cost: {G/P}
oracle_text: ({G/P} can be paid with either {G} or 2 life.)
Put target card from a graveyard on top of its owner's library.
Language: en"
Horizon Canopy foil en,"Collector number: 366
Set code: LTC
Set name: Tales of Middle-earth Commander
Foil: foil
Rarity: mythic
type_line: Land
color_identity: G, W
colors: 
mana_cost: 
oracle_text: {T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice this land: Draw a card.
Language: en"
"Sauron, the Necromancer normal en","Collector number: 557
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: normal
Rarity: rare
type_line: Legendary Creature — Avatar Horror
color_identity: B
colors: B
mana_cost: {3}{B}{B}
oracle_text: Menace
Whenever Sauron attacks, exile target creature card from your graveyard. Create a tapped and attacking token that's a copy of that card, except it's a 3/3 black Wraith with menace. At the beginning of the next end step, exile that token unless Sauron is your Ring-bearer.
Language: en"
Goblin Engineer normal en,"Collector number: 345
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Creature — Goblin Artificer
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: When this creature enters, you may search your library for an artifact card, put it into your graveyard, then shuffle.
{R}, {T}, Sacrifice an artifact: Return target artifact card with mana value 3 or less from your graveyard to the battlefield.
Language: en"
Enduring Curiosity normal en,"Collector number: 371
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Enchantment Creature — Cat Glimmer
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: Flash
Whenever a creature you control deals combat damage to a player, draw a card.
When Enduring Curiosity dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)
Language: en"
Thornspire Verge foil en,"Collector number: 270
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: rare
type_line: Land
color_identity: G, R
colors: 
mana_cost: 
oracle_text: {T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest.
Language: en"
Proft's Eidetic Memory normal en,"Collector number: 396
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: rare
type_line: Legendary Enchantment
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: When Proft's Eidetic Memory enters, draw a card.
You have no maximum hand size.
At the beginning of combat on your turn, if you've drawn more than one card this turn, put X +1/+1 counters on target creature you control, where X is the number of cards you've drawn this turn minus one.
Language: en"
Open the Way foil en,"Collector number: 23
Set code: MAT
Set name: March of the Machine: The Aftermath
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {X}{G}{G}
oracle_text: X can't be greater than the number of players in the game.
Reveal cards from the top of your library until you reveal X land cards. Put those land cards onto the battlefield tapped and the rest on the bottom of your library in a random order.
Language: en"
Hazel's Brewmaster normal en,"Collector number: 52
Set code: BLC
Set name: Bloomburrow Commander
Foil: normal
Rarity: rare
type_line: Creature — Squirrel Warlock
color_identity: B
colors: B
mana_cost: {3}{B}
oracle_text: Menace
Whenever this creature enters or attacks, exile up to one target card from a graveyard and create a Food token.
Foods you control have all activated abilities of all creature cards exiled with this creature.
Language: en"
Wrath of the Skies foil en,"Collector number: 397
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: W
colors: W
mana_cost: {X}{W}{W}
oracle_text: You get X {E} (energy counters), then you may pay any amount of {E}. Destroy each artifact, creature, and enchantment with mana value less than or equal to the amount of {E} paid this way.
Language: en"
Scrawling Crawler normal en,"Collector number: 354
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: rare
type_line: Artifact Creature — Phyrexian Construct
color_identity: 
colors: 
mana_cost: {3}
oracle_text: At the beginning of your upkeep, each player draws a card.
Whenever an opponent draws a card, that player loses 1 life.
Language: en"
Chain of Vapor normal en,"Collector number: 156
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Return target nonland permanent to its owner's hand. Then that permanent's controller may sacrifice a land of their choice. If the player does, they may copy this spell and may choose a new target for that copy.
Language: en"
Lotus Bloom normal en,"Collector number: 270
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Artifact
color_identity: 
colors: 
mana_cost: 
oracle_text: Suspend 3—{0} (Rather than cast this card from your hand, pay {0} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)
{T}, Sacrifice this artifact: Add three mana of any one color.
Language: en"
Aether Vial normal en,"Collector number: 216
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Artifact
color_identity: 
colors: 
mana_cost: {1}
oracle_text: At the beginning of your upkeep, you may put a charge counter on this artifact.
{T}: You may put a creature card with mana value equal to the number of charge counters on this artifact from your hand onto the battlefield.
Language: en"
Star Whale foil en,"Collector number: 55
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: uncommon
type_line: Creature — Alien Whale
color_identity: U
colors: U
mana_cost: {6}{U}{U}
oracle_text: Flying, vigilance
Other creatures you control have ward {2}.
Suspend 6—{1}{U} (Rather than cast this card from your hand, you may pay {1}{U} and exile it with six time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.)
Language: en"
Resplendent Angel normal en,"Collector number: 334
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: normal
Rarity: mythic
type_line: Creature — Angel
color_identity: W
colors: W
mana_cost: {1}{W}{W}
oracle_text: Flying
At the beginning of each end step, if you gained 5 or more life this turn, create a 4/4 white Angel creature token with flying and vigilance.
{3}{W}{W}{W}: Until end of turn, this creature gets +2/+2 and gains lifelink.
Language: en"
Flagstones of Trokair normal en,"Collector number: 278
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Legendary Land
color_identity: W
colors: 
mana_cost: 
oracle_text: {T}: Add {W}.
When Flagstones of Trokair is put into a graveyard from the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.
Language: en"
Keen Sense foil en,"Collector number: 213
Set code: TSR
Set name: Time Spiral Remastered
Foil: foil
Rarity: uncommon
type_line: Enchantment — Aura
color_identity: G
colors: G
mana_cost: {G}
oracle_text: Enchant creature
Whenever enchanted creature deals damage to an opponent, you may draw a card.
Language: en"
Sphinx of the Second Sun foil en,"Collector number: 1720
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: mythic
type_line: Creature — Sphinx
color_identity: U
colors: U
mana_cost: {6}{U}{U}
oracle_text: Flying
At the beginning of each of your postcombat main phases, there is an additional beginning phase after this phase. (The beginning phase includes the untap, upkeep, and draw steps.)
Language: en"
Quilled Greatwurm normal en,"Collector number: 111
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: mythic
type_line: Creature — Wurm
color_identity: G
colors: G
mana_cost: {4}{G}{G}
oracle_text: Trample
Whenever a creature you control deals combat damage during your turn, put that many +1/+1 counters on it. (It must survive to get the counters.)
You may cast this card from your graveyard by removing six counters from among creatures you control in addition to paying its other costs.
Language: en"
Flare of Denial foil en,"Collector number: 62
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {1}{U}{U}
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell.
Language: en"
Snow-Covered Island normal en,"Collector number: 117
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: common
type_line: Basic Snow Land — Island
color_identity: U
colors: 
mana_cost: 
oracle_text: ({T}: Add {U}.)
Language: en"
Gray Merchant of Asphodel normal en,"Collector number: 323
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Creature — Zombie
color_identity: B
colors: B
mana_cost: {3}{B}{B}
oracle_text: When this creature enters, each opponent loses X life, where X is your devotion to black. You gain life equal to the life lost this way. (Each {B} in the mana costs of permanents you control counts toward your devotion to black.)
Language: en"
Talisman of Conviction foil en,"Collector number: 838
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: uncommon
type_line: Artifact
color_identity: R, W
colors: 
mana_cost: {2}
oracle_text: {T}: Add {C}.
{T}: Add {R} or {W}. This artifact deals 1 damage to you.
Language: en"
Path to Exile normal en,"Collector number: 299
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Instant
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.
Language: en"
Counterbalance normal en,"Collector number: 157
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Enchantment
color_identity: U
colors: U
mana_cost: {U}{U}
oracle_text: Whenever an opponent casts a spell, you may reveal the top card of your library. If you do, counter that spell if it has the same mana value as the revealed card.
Language: en"
Magus of the Moon normal en,"Collector number: 175
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Creature — Human Wizard
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: Nonbasic lands are Mountains.
Language: en"
Decanter of Endless Water foil en,"Collector number: 444
Set code: CLB
Set name: Commander Legends: Battle for Baldur's Gate
Foil: foil
Rarity: common
type_line: Artifact
color_identity: 
colors: 
mana_cost: {3}
oracle_text: You have no maximum hand size.
{T}: Add one mana of any color.
Language: en"
"Ob Nixilis, the Adversary foil en","Collector number: 206
Set code: SNC
Set name: Streets of New Capenna
Foil: foil
Rarity: mythic
type_line: Legendary Planeswalker — Nixilis
color_identity: B, R
colors: B, R
mana_cost: {1}{B}{R}
oracle_text: Casualty X. The copy isn't legendary and has starting loyalty X. (As you cast this spell, you may sacrifice a creature with power X. When you do, copy this spell. The copy becomes a token.)
+1: Each opponent loses 2 life unless they discard a card. If you control a Demon or Devil, you gain 2 life.
−2: Create a 1/1 red Devil creature token with ""When this token dies, it deals 1 damage to any target.""
−7: Target player draws seven cards and loses 7 life.
Language: en"
Oildeep Gearhulk foil en,"Collector number: 351
Set code: DFT
Set name: Aetherdrift
Foil: foil
Rarity: mythic
type_line: Artifact Creature — Construct
color_identity: B, U
colors: B, U
mana_cost: {U}{U}{B}{B}
oracle_text: Lifelink, ward {1}
When this creature enters, look at target player's hand. You may choose a card from it. If you do, that player discards that card, then draws a card.
Language: en"
Get Lost foil en,"Collector number: 14
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: rare
type_line: Instant
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")
Language: en"
Manifold Mouse normal en,"Collector number: 318
Set code: BLB
Set name: Bloomburrow
Foil: normal
Rarity: rare
type_line: Creature — Mouse Soldier
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
At the beginning of combat on your turn, target Mouse you control gains your choice of double strike or trample until end of turn.
Language: en"
Funeral Room // Awakening Hall normal en,"Collector number: 100
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: mythic
type_line: Enchantment — Room // Enchantment — Room
color_identity: B
colors: B
mana_cost: {2}{B} // {6}{B}{B}
oracle_text: 
Language: en"
Day's Undoing etched en,"Collector number: 486
Set code: CMM
Set name: Commander Masters
Foil: etched
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Each player shuffles their hand and graveyard into their library, then draws seven cards. If it's your turn, end the turn. (Exile all spells and abilities from the stack, including this card. Discard down to your maximum hand size. Damage wears off, and ""this turn"" and ""until end of turn"" effects end.)
Language: en"
Tempt with Discovery foil en,"Collector number: 532
Set code: LTC
Set name: Tales of Middle-earth Commander
Foil: foil
Rarity: uncommon
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {3}{G}
oracle_text: Tempting offer — Search your library for a land card and put it onto the battlefield. Each opponent may search their library for a land card and put it onto the battlefield. For each opponent who searches a library this way, search your library for a land card and put it onto the battlefield. Then each player who searched a library this way shuffles.
Language: en"
Court of Vantress normal en,"Collector number: 22
Set code: WOC
Set name: Wilds of Eldraine Commander
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: When this enchantment enters, you become the monarch.
At the beginning of your upkeep, choose up to one other target enchantment or artifact. If you're the monarch, you may create a token that's a copy of it. If you're not the monarch, you may have this enchantment become a copy of it, except it has this ability.
Language: en"
"Ureni, the Song Unending foil en","Collector number: 233
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Spirit Dragon
color_identity: G, R, U
colors: G, R, U
mana_cost: {5}{G}{U}{R}
oracle_text: Flying, protection from white and from black
When Ureni enters, it deals X damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control, where X is the number of lands you control.
Language: en"
Lost Jitte foil en,"Collector number: 88
Set code: BIG
Set name: The Big Score
Foil: foil
Rarity: mythic
type_line: Legendary Artifact — Equipment
color_identity: 
colors: 
mana_cost: {1}
oracle_text: Whenever equipped creature deals combat damage, put a charge counter on Lost Jitte.
Remove a charge counter from Lost Jitte: Choose one —
• Untap target land.
• Target creature can't block this turn.
• Put a +1/+1 counter on equipped creature.
Equip {1}
Language: en"
Dragon's Rage Channeler foil en,"Collector number: 9
Set code: H2R
Set name: Modern Horizons 2 Timeshifts
Foil: foil
Rarity: uncommon
type_line: Creature — Human Shaman
color_identity: R
colors: R
mana_cost: {R}
oracle_text: Whenever you cast a noncreature spell, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)
Delirium — As long as there are four or more card types among cards in your graveyard, this creature gets +2/+2, has flying, and attacks each combat if able.
Language: en"
Up the Beanstalk foil en,"Collector number: 195
Set code: WOE
Set name: Wilds of Eldraine
Foil: foil
Rarity: uncommon
type_line: Enchantment
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: When this enchantment enters and whenever you cast a spell with mana value 5 or greater, draw a card.
Language: en"
Hatchery Sliver normal en,"Collector number: 771
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: rare
type_line: Creature — Sliver
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: Replicate {1}{G} (When you cast this spell, copy it for each time you paid its replicate cost.)
Each Sliver spell you cast has replicate. The replicate cost is equal to its mana cost. (A copy of a permanent spell becomes a token.)
Language: en"
"Clavileño, First of the Blessed normal en","Collector number: 18
Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Vampire Cleric
color_identity: B, W
colors: B, W
mana_cost: {1}{W}{B}
oracle_text: Whenever you attack, target attacking Vampire that isn't a Demon becomes a Demon in addition to its other types. It gains ""When this creature dies, draw a card and create a tapped 4/3 white and black Vampire Demon creature token with flying.""
Language: en"
Orcish Siegemaster normal en,"Collector number: 435
Set code: LTC
Set name: Tales of Middle-earth Commander
Foil: normal
Rarity: rare
type_line: Creature — Orc Soldier
color_identity: R
colors: R
mana_cost: {2}{R}
oracle_text: Trample
Other Orcs and Goblins you control have trample.
Whenever this creature attacks, it gets +X/+0 until end of turn, where X is the greatest power among creatures you control.
Language: en"
"Alela, Cunning Conqueror foil en","Collector number: 34
Set code: WOC
Set name: Wilds of Eldraine Commander
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Faerie Warlock
color_identity: B, U
colors: B, U
mana_cost: {2}{U}{B}
oracle_text: Flying
Whenever you cast your first spell during each opponent's turn, create a 1/1 black Faerie Rogue creature token with flying.
Whenever one or more Faeries you control deal combat damage to a player, goad target creature that player controls.
Language: en"
Basalt Monolith normal en,"Collector number: 217
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: uncommon
type_line: Artifact
color_identity: 
colors: 
mana_cost: {3}
oracle_text: This artifact doesn't untap during your untap step.
{T}: Add {C}{C}{C}.
{3}: Untap this artifact.
Language: en"
Nanogene Conversion foil en,"Collector number: 49
Set code: WHO
Set name: Doctor Who
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {3}{U}
oracle_text: Choose target creature you control. Each other creature becomes a copy of that creature until end of turn, except it isn't legendary.
Language: en"
Rot-Curse Rakshasa foil en,"Collector number: 339
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: foil
Rarity: mythic
type_line: Creature — Demon
color_identity: B
colors: B
mana_cost: {1}{B}
oracle_text: Trample
Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.)
Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.
Language: en"
"Kykar, Wind's Fury normal en","Collector number: 91
Set code: BLC
Set name: Bloomburrow Commander
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Bird Wizard
color_identity: R, U, W
colors: R, U, W
mana_cost: {1}{U}{R}{W}
oracle_text: Flying
Whenever you cast a noncreature spell, create a 1/1 white Spirit creature token with flying.
Sacrifice a Spirit: Add {R}.
Language: en"
The Speed Demon foil en,"Collector number: 105
Set code: DFT
Set name: Aetherdrift
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Demon
color_identity: B
colors: B
mana_cost: {3}{B}{B}
oracle_text: Flying, trample
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
At the beginning of your end step, you draw X cards and lose X life, where X is your speed.
Language: en"
Life Finds a Way foil en,"Collector number: 5
Set code: REX
Set name: Jurassic World Collection
Foil: foil
Rarity: rare
type_line: Enchantment
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: Whenever a nontoken creature you control with power 4 or greater enters, populate. (Create a token that's a copy of a creature token you control.)
Language: en"
"Sorin, Imperious Bloodlord normal en","Collector number: 133
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Sorin
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: +1: Target creature you control gains deathtouch and lifelink until end of turn. If it's a Vampire, put a +1/+1 counter on it.
+1: You may sacrifice a Vampire. When you do, Sorin deals 3 damage to any target and you gain 3 life.
−3: You may put a Vampire creature card from your hand onto the battlefield.
Language: en"
Training Grounds foil en,"Collector number: 155
Set code: MAT
Set name: March of the Machine: The Aftermath
Foil: foil
Rarity: rare
type_line: Enchantment
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Activated abilities of creatures you control cost {2} less to activate. This effect can't reduce the mana in that cost to less than one mana.
Language: en"
Counterspell normal en,"Collector number: 15
Set code: STA
Set name: Strixhaven Mystical Archive
Foil: normal
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}{U}
oracle_text: Counter target spell.
Language: en"
Fear of Missing Out normal en,"Collector number: 316
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Enchantment Creature — Nightmare
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: When this creature enters, discard a card, then draw a card.
Delirium — Whenever this creature attacks for the first time each turn, if there are four or more card types among cards in your graveyard, untap target creature. After this phase, there is an additional combat phase.
Language: en"
Unstoppable Slasher foil en,"Collector number: 119
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: rare
type_line: Creature — Zombie Assassin
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.
Language: en"
Burning-Rune Demon normal en,"Collector number: 81
Set code: KHM
Set name: Kaldheim
Foil: normal
Rarity: mythic
type_line: Creature — Demon Berserker
color_identity: B
colors: B
mana_cost: {4}{B}{B}
oracle_text: Flying
When this creature enters, you may search your library for exactly two cards not named Burning-Rune Demon that have different names. If you do, reveal those cards. An opponent chooses one of them. Put the chosen card into your hand and the other into your graveyard, then shuffle.
Language: en"
Entish Restoration foil en,"Collector number: 614
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: Sacrifice a land. Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle. If you control a creature with power 4 or greater, instead search your library for up to three basic land cards, put them onto the battlefield tapped, then shuffle.
Language: en"
Pearl Medallion normal en,"Collector number: 401
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: rare
type_line: Artifact
color_identity: 
colors: 
mana_cost: {2}
oracle_text: White spells you cast cost {1} less to cast.
Language: en"
Fell the Profane // Fell Mire foil en,"Collector number: 244
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: uncommon
type_line: Instant // Land
color_identity: B
colors: 
mana_cost: 
oracle_text: 
Language: en"
Get Lost foil en,"Collector number: 333
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: rare
type_line: Instant
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")
Language: en"
Witch Enchanter // Witch-Blessed Meadow foil en,"Collector number: 239
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: uncommon
type_line: Creature — Human Warlock // Land
color_identity: W
colors: 
mana_cost: 
oracle_text: 
Language: en"
Witch Enchanter // Witch-Blessed Meadow normal en,"Collector number: 239
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: uncommon
type_line: Creature — Human Warlock // Land
color_identity: W
colors: 
mana_cost: 
oracle_text: 
Language: en"
Guardian of Faith normal en,"Collector number: 18
Set code: AFR
Set name: Adventures in the Forgotten Realms
Foil: normal
Rarity: rare
type_line: Creature — Spirit Knight
color_identity: W
colors: W
mana_cost: {1}{W}{W}
oracle_text: Flash
Vigilance
When this creature enters, any number of other target creatures you control phase out. (Treat them and anything attached to them as though they don't exist until their controller's next turn.)
Language: en"
Jacked Rabbit normal en,"Collector number: 45
Set code: BLC
Set name: Bloomburrow Commander
Foil: normal
Rarity: rare
type_line: Creature — Rabbit Warrior
color_identity: W
colors: W
mana_cost: {X}{1}{W}
oracle_text: Ravenous (This creature enters with X +1/+1 counters on it. If X is 5 or more, draw a card when it enters.)
Whenever this creature attacks, create a number of 1/1 white Rabbit creature tokens equal to this creature's power.
Language: en"
Inspiring Vantage normal en,"Collector number: 269
Set code: OTJ
Set name: Outlaws of Thunder Junction
Foil: normal
Rarity: rare
type_line: Land
color_identity: R, W
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control two or fewer other lands.
{T}: Add {R} or {W}.
Language: en"
Mirror Room // Fractured Realm foil en,"Collector number: 337
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: foil
Rarity: mythic
type_line: Enchantment — Room // Enchantment — Room
color_identity: U
colors: U
mana_cost: {2}{U} // {5}{U}{U}
oracle_text: 
Language: en"
"Flubs, the Fool foil en","Collector number: 356
Set code: BLC
Set name: Bloomburrow Commander
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Frog Scout
color_identity: G, R, U
colors: G, R, U
mana_cost: {G}{U}{R}
oracle_text: You may play an additional land on each of your turns.
Whenever you play a land or cast a spell, draw a card if you have no cards in hand. Otherwise, discard a card.
Language: en"
Flare of Denial normal en,"Collector number: 62
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {1}{U}{U}
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell.
Language: en"
