Title,Description
"normal Terry Pin, Turboturtle","Set code: MB2
Set name: Mystery Booster 2
Collector number: 603
Rarity: rare
type_line: Legendary Creature — Turtle Athlete
Language: en
mana_cost: {2}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: Flash
Haste
You may ignore the words ""Activate only as a sorcery"" while activating abilities."
normal Tezzeret's Gambit,"Set code: STA
Set name: Strixhaven Mystical Archive
Collector number: 21
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{U/P}
color_identity: U
colors: U
oracle_text: ({U/P} can be paid with either {U} or 2 life.)
Draw two cards, then proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
normal The Belligerent,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 384
Rarity: rare
type_line: Legendary Artifact — Vehicle
Language: en
mana_cost: {2}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: Whenever The Belligerent attacks, create a Treasure token. Until end of turn, you may look at the top card of your library any time, and you may play lands and cast spells from the top of your library.
Crew 3"
normal The Black Gate,"Set code: LTC
Set name: Tales of Middle-earth Commander
Collector number: 490
Rarity: rare
type_line: Legendary Land — Gate
Language: en
mana_cost: 
color_identity: B
colors: 
oracle_text: As The Black Gate enters, you may pay 3 life. If you don't, it enters tapped.
{T}: Add {B}.
{1}{B}, {T}: Choose a player with the most life or tied for most life. Target creature can't be blocked by creatures that player controls this turn."
foil The Everflowing Well // The Myriad Pools,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 56
Rarity: rare
type_line: Legendary Artifact // Legendary Artifact Land
Language: en
mana_cost: 
color_identity: U
colors: 
oracle_text: "
normal The Haunt of Hightower,"Set code: PLST
Set name: The List
Collector number: RNA-273
Rarity: mythic
type_line: Legendary Creature — Vampire
Language: en
mana_cost: {4}{B}{B}
color_identity: B
colors: B
oracle_text: Flying, lifelink
Whenever The Haunt of Hightower attacks, defending player discards a card.
Whenever a card is put into an opponent's graveyard from anywhere, put a +1/+1 counter on The Haunt of Hightower."
foil The Infamous Cruelclaw,"Set code: BLB
Set name: Bloomburrow
Collector number: 334
Rarity: mythic
type_line: Legendary Creature — Weasel Mercenary
Language: en
mana_cost: {1}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: Menace
Whenever The Infamous Cruelclaw deals combat damage to a player, exile cards from the top of your library until you exile a nonland card. You may cast that card by discarding a card rather than paying its mana cost."
normal The Jolly Balloon Man,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 219
Rarity: rare
type_line: Legendary Creature — Human Clown
Language: en
mana_cost: {1}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Haste
{1}, {T}: Create a token that's a copy of another target creature you control, except it's a 1/1 red Balloon creature in addition to its other colors and types and it has flying and haste. Sacrifice it at the beginning of the next end step. Activate only as a sorcery."
normal The Last Ride,"Set code: DFT
Set name: Aetherdrift
Collector number: 94
Rarity: mythic
type_line: Legendary Artifact — Vehicle
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: The Last Ride gets -X/-X, where X is your life total.
{2}{B}, Pay 2 life: Draw a card.
Crew 2"
normal Thelon of Havenwood,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 238
Rarity: rare
type_line: Legendary Creature — Elf Druid
Language: en
mana_cost: {G}{G}
color_identity: B, G
colors: G
oracle_text: Each Fungus creature gets +1/+1 for each spore counter on it.
{B}{G}, Exile a Fungus card from a graveyard: Put a spore counter on each Fungus on the battlefield."
foil The Meathook Massacre,"Set code: INR
Set name: Innistrad Remastered
Collector number: 122
Rarity: mythic
type_line: Legendary Enchantment
Language: en
mana_cost: {X}{B}{B}
color_identity: B
colors: B
oracle_text: When The Meathook Massacre enters, each creature gets -X/-X until end of turn.
Whenever a creature you control dies, each opponent loses 1 life.
Whenever a creature an opponent controls dies, you gain 1 life."
normal The Meathook Massacre,"Set code: INR
Set name: Innistrad Remastered
Collector number: 387
Rarity: mythic
type_line: Legendary Enchantment
Language: en
mana_cost: {X}{B}{B}
color_identity: B
colors: B
oracle_text: When The Meathook Massacre enters, each creature gets -X/-X until end of turn.
Whenever a creature you control dies, each opponent loses 1 life.
Whenever a creature an opponent controls dies, you gain 1 life."
normal The Phasing of Zhalfir,"Set code: DMU
Set name: Dominaria United
Collector number: 59
Rarity: rare
type_line: Enchantment — Saga
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Read ahead (Choose a chapter and start with that many lore counters. Add one after your draw step. Skipped chapters don't trigger. Sacrifice after III.)
I, II — Another target nonland permanent phases out. It can't phase in for as long as you control this Saga.
III — Destroy all creatures. For each creature destroyed this way, its controller creates a 2/2 black Phyrexian creature token."
foil The Speed Demon,"Set code: DFT
Set name: Aetherdrift
Collector number: 105
Rarity: mythic
type_line: Legendary Creature — Demon
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: Flying, trample
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
At the beginning of your end step, you draw X cards and lose X life, where X is your speed."
foil The Tale of Tamiyo,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 75
Rarity: rare
type_line: Legendary Enchantment — Saga
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II, III — Mill two cards. If two cards that share a card type were milled this way, draw a card and repeat this process.
IV — Exile any number of target instant, sorcery, and/or Tamiyo planeswalker cards from your graveyard. Copy them. You may cast any number of the copies."
foil The Twelfth Doctor,"Set code: WHO
Set name: Doctor Who
Collector number: 563z
Rarity: rare
type_line: Legendary Creature — Time Lord Doctor
Language: en
mana_cost: {3}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: The first spell you cast from anywhere other than your hand each turn has demonstrate. (When you cast that spell, you may copy it. If you do, choose an opponent to also copy it. A copy of a permanent spell becomes a token.)
Whenever you copy a spell, put a +1/+1 counter on The Twelfth Doctor."
normal The Wandering Rescuer,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 351
Rarity: mythic
type_line: Legendary Creature — Human Samurai Noble
Language: en
mana_cost: {3}{W}{W}
color_identity: W
colors: W
oracle_text: Flash
Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Double strike
Other tapped creatures you control have hexproof."
foil The War Doctor,"Set code: WHO
Set name: Doctor Who
Collector number: 1139
Rarity: rare
type_line: Legendary Creature — Time Lord Doctor
Language: en
mana_cost: {2}{R}{W}
color_identity: R, W
colors: R, W
oracle_text: Whenever one or more other permanents phase out and whenever one or more other cards are put into exile from anywhere, put a time counter on The War Doctor.
Whenever The War Doctor attacks, it deals damage equal to the number of time counters on it to any target. If a creature dealt damage this way would die this turn, exile it instead."
normal Thieving Skydiver,"Set code: OTC
Set name: Outlaws of Thunder Junction Commander
Collector number: 118
Rarity: rare
type_line: Creature — Merfolk Rogue
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: Kicker {X}. X can't be 0. (You may pay an additional {X} as you cast this spell.)
Flying
When this creature enters, if it was kicked, gain control of target artifact with mana value X or less. If that artifact is an Equipment, attach it to this creature."
normal Thing in the Ice // Awoken Horror,"Set code: INR
Set name: Innistrad Remastered
Collector number: 460
Rarity: rare
type_line: Creature — Horror // Creature — Kraken Horror
Language: en
mana_cost: 
color_identity: U
colors: 
oracle_text: "
foil Think Twice,"Set code: FDN
Set name: Foundations
Collector number: 315
Rarity: common
type_line: Instant
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: Draw a card.
Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
normal Thopter Fabricator,"Set code: DFT
Set name: Aetherdrift
Collector number: 304
Rarity: rare
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Flying
Whenever you draw your second card each turn, create a 1/1 colorless Thopter artifact creature token with flying.
Crew 2"
foil Thornspire Verge,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 270
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: G, R
colors: 
oracle_text: {T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest."
normal Thornspire Verge,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 333
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: G, R
colors: 
oracle_text: {T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest."
normal Thorn Mammoth,"Set code: PLST
Set name: The List
Collector number: ELD-323
Rarity: rare
type_line: Creature — Elephant
Language: en
mana_cost: {5}{G}{G}
color_identity: G
colors: G
oracle_text: Trample
Whenever this creature or another creature you control enters, this creature fights up to one target creature you don't control."
normal Thoughtseize,"Set code: THS
Set name: Theros
Collector number: 107
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life."
normal Thousand-Year Storm,"Set code: FDN
Set name: Foundations
Collector number: 248
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {4}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies."
normal Thraben Inspector,"Set code: INR
Set name: Innistrad Remastered
Collector number: 301
Rarity: common
type_line: Creature — Human Soldier
Language: en
mana_cost: {W}
color_identity: W
colors: W
oracle_text: When this creature enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")"
foil Thousand-Year Storm,"Set code: FDN
Set name: Foundations
Collector number: 248
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {4}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies."
normal Thran Portal,"Set code: DMU
Set name: Dominaria United
Collector number: 259
Rarity: rare
type_line: Land — Gate
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: This land enters tapped unless you control two or fewer other lands.
As this land enters, choose a basic land type.
This land is the chosen type in addition to its other types.
Mana abilities of this land cost an additional 1 life to activate."
foil Three Tree City,"Set code: BLB
Set name: Bloomburrow
Collector number: 260
Rarity: rare
type_line: Legendary Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: As Three Tree City enters, choose a creature type.
{T}: Add {C}.
{2}, {T}: Choose a color. Add an amount of mana of that color equal to the number of creatures you control of the chosen type."
foil Through the Breach,"Set code: INR
Set name: Innistrad Remastered
Collector number: 175
Rarity: mythic
type_line: Instant — Arcane
Language: en
mana_cost: {4}{R}
color_identity: R
colors: R
oracle_text: You may put a creature card from your hand onto the battlefield. That creature gains haste. Sacrifice that creature at the beginning of the next end step.
Splice onto Arcane {2}{R}{R} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)"
normal Thundering Broodwagon,"Set code: DFT
Set name: Aetherdrift
Collector number: 328
Rarity: uncommon
type_line: Artifact — Vehicle
Language: en
mana_cost: {2}{B}{B}{G}{G}
color_identity: B, G
colors: B, G
oracle_text: Menace, reach
When this Vehicle enters, destroy target nonland permanent an opponent controls with mana value 4 or less.
Crew 3
Cycling {2} ({2}, Discard this card: Draw a card.)"
normal Thundertrap Trainer,"Set code: BLB
Set name: Bloomburrow
Collector number: 307
Rarity: rare
type_line: Creature — Otter Wizard
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: Offspring {4} (You may pay an additional {4} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
foil Thundertrap Trainer,"Set code: BLB
Set name: Bloomburrow
Collector number: 307
Rarity: rare
type_line: Creature — Otter Wizard
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: Offspring {4} (You may pay an additional {4} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
"normal Tinybones, Bauble Burglar","Set code: FDN
Set name: Foundations
Collector number: 72
Rarity: rare
type_line: Legendary Creature — Skeleton Rogue
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Whenever an opponent discards a card, exile it from their graveyard with a stash counter on it.
During your turn, you may play cards you don't own with stash counters on them from exile, and mana of any type can be spent to cast those spells.
{3}{B}, {T}: Each opponent discards a card. Activate only as a sorcery."
foil Tishana's Tidebinder,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 81
Rarity: rare
type_line: Creature — Merfolk Wizard
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Flash
When this creature enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as this creature remains on the battlefield. (Mana abilities can't be targeted.)"
"normal Tomik, Distinguished Advokist","Set code: RVR
Set name: Ravnica Remastered
Collector number: 31
Rarity: rare
type_line: Legendary Creature — Human Advisor
Language: en
mana_cost: {W}{W}
color_identity: W
colors: W
oracle_text: Flying
Lands on the battlefield and land cards in graveyards can't be the targets of spells or abilities your opponents control.
Your opponents can't play land cards from graveyards."
"foil Torens, Fist of the Angels","Set code: INR
Set name: Innistrad Remastered
Collector number: 250
Rarity: rare
type_line: Legendary Creature — Human Cleric
Language: en
mana_cost: {1}{G}{W}
color_identity: G, W
colors: G, W
oracle_text: Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever you cast a creature spell, create a 1/1 green and white Human Soldier creature token with training."
"normal Tourach, Dread Cantor","Set code: PLST
Set name: The List
Collector number: MH2-102
Rarity: mythic
type_line: Legendary Creature — Human Cleric
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Kicker {B}{B} (You may pay an additional {B}{B} as you cast this spell.)
Protection from white
Whenever an opponent discards a card, put a +1/+1 counter on Tourach.
When Tourach enters, if it was kicked, target opponent discards two cards at random."
normal Toxic Deluge,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 412
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn."
foil Training Grounds,"Set code: MAT
Set name: March of the Machine: The Aftermath
Collector number: 155
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {U}
color_identity: U
colors: U
oracle_text: Activated abilities of creatures you control cost {2} less to activate. This effect can't reduce the mana in that cost to less than one mana."
normal Transcendent Master,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 23
Rarity: mythic
type_line: Creature — Human Cleric Avatar
Language: en
mana_cost: {1}{W}{W}
color_identity: W
colors: W
oracle_text: Level up {1} ({1}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 6-11
6/6
Lifelink
LEVEL 12+
9/9
Lifelink, indestructible"
normal Traverse the Ulvenwald,"Set code: INR
Set name: Innistrad Remastered
Collector number: 422
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {G}
color_identity: G
colors: G
oracle_text: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Delirium — If there are four or more card types among cards in your graveyard, instead search your library for a creature or land card, reveal it, put it into your hand, then shuffle."
normal Treasure Cruise,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 37
Rarity: common
type_line: Sorcery
Language: en
mana_cost: {7}{U}
color_identity: U
colors: U
oracle_text: Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Draw three cards."
normal Treasure Map // Treasure Cove,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 391
Rarity: rare
type_line: Artifact // Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: "
foil Tribute to the World Tree,"Set code: MOM
Set name: March of the Machine
Collector number: 373
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {G}{G}{G}
color_identity: G
colors: G
oracle_text: Whenever a creature you control enters, draw a card if its power is 3 or greater. Otherwise, put two +1/+1 counters on it."
normal Trinisphere,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1485
Rarity: mythic
type_line: Artifact
Language: en
mana_cost: {3}
color_identity: 
colors: 
oracle_text: As long as this artifact is untapped, each spell that would cost less than three mana to cast costs three mana to cast. (Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.)"
normal Triskelion,"Set code: 4ED
Set name: Fourth Edition
Collector number: 354
Rarity: rare
type_line: Artifact Creature — Construct
Language: en
mana_cost: {6}
color_identity: 
colors: 
oracle_text: This creature enters with three +1/+1 counters on it.
Remove a +1/+1 counter from this creature: It deals 1 damage to any target."
normal Triton Shorestalker,"Set code: OTC
Set name: Outlaws of Thunder Junction Commander
Collector number: 121
Rarity: common
type_line: Creature — Merfolk Rogue
Language: en
mana_cost: {U}
color_identity: U
colors: U
oracle_text: This creature can't be blocked."
"normal Truss, Chief Engineer","Set code: UNF
Set name: Unfinity
Collector number: 181
Rarity: rare
type_line: Legendary Creature — Vedalken Rogue Employee
Language: en
mana_cost: {U}{B}
color_identity: B, U
colors: B, U
oracle_text: Whenever Truss, Chief Engineer enters or another creature dies, put a hack counter on Truss.
{2}, {T}, Remove X hack counters from Truss: Add or subtract X from a number or number word on target spell or permanent until end of turn. This effect can't reduce a number below 1 or a number word below one."
foil Twinflame Tyrant,"Set code: FDN
Set name: Foundations
Collector number: 97
Rarity: mythic
type_line: Creature — Dragon
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Flying
If a source you control would deal damage to an opponent or a permanent an opponent controls, it deals double that damage instead."
normal Twitching Doll,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 384
Rarity: rare
type_line: Artifact Creature — Spider Toy
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: {T}: Add one mana of any color. Put a nest counter on this creature.
{T}, Sacrifice this creature: Create a 2/2 green Spider creature token with reach for each counter on this creature. Activate only as a sorcery."
normal Ugin's Labyrinth,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 233
Rarity: mythic
type_line: Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Imprint — When this land enters, you may exile a colorless card with mana value 7 or greater from your hand.
{T}: Add {C}. If a card is exiled with this land, add {C}{C} instead.
{T}: Return the exiled card to its owner's hand."
normal Under the Skin,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 323
Rarity: uncommon
type_line: Sorcery
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
You may return a permanent card from your graveyard to your hand."
normal Unholy Annex // Ritual Chamber,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 118
Rarity: rare
type_line: Enchantment — Room // Enchantment — Room
Language: en
mana_cost: {2}{B} // {3}{B}{B}
color_identity: B
colors: B
oracle_text: "
normal Unholy Annex // Ritual Chamber,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 339
Rarity: rare
type_line: Enchantment — Room // Enchantment — Room
Language: en
mana_cost: {2}{B} // {3}{B}{B}
color_identity: B
colors: B
oracle_text: "
foil Unstable Amulet,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 421
Rarity: uncommon
type_line: Artifact
Language: en
mana_cost: {1}{R}
color_identity: R
colors: R
oracle_text: When this artifact enters, you get {E}{E} (two energy counters).
Whenever you cast a spell from anywhere other than your hand, this artifact deals 1 damage to each opponent.
{T}, Pay {E}{E}: Exile the top card of your library. You may play it until you exile another card with this artifact."
foil Unstoppable Slasher,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 312
Rarity: rare
type_line: Creature — Zombie Assassin
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it."
normal Unstoppable Slasher,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 119
Rarity: rare
type_line: Creature — Zombie Assassin
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it."
foil Unstoppable Slasher,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 119
Rarity: rare
type_line: Creature — Zombie Assassin
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it."
foil Up the Beanstalk,"Set code: WOE
Set name: Wilds of Eldraine
Collector number: 195
Rarity: uncommon
type_line: Enchantment
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: When this enchantment enters and whenever you cast a spell with mana value 5 or greater, draw a card."
foil Urza's Blueprints,"Set code: DMR
Set name: Dominaria Remastered
Collector number: 238
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {6}
color_identity: 
colors: 
oracle_text: Echo {6} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
{T}: Draw a card."
"normal Urza, Lord High Artificer","Set code: CMM
Set name: Commander Masters
Collector number: 674
Rarity: mythic
type_line: Legendary Creature — Human Artificer
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: When Urza enters, create a 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control.""
Tap an untapped artifact you control: Add {U}.
{5}: Shuffle your library, then exile the top card. Until end of turn, you may play that card without paying its mana cost."
normal Urza's Saga,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 114
Rarity: rare
type_line: Enchantment Land — Urza's Saga
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — This Saga gains ""{T}: Add {C}.""
II — This Saga gains ""{2}, {T}: Create a 0/0 colorless Construct artifact creature token with 'This token gets +1/+1 for each artifact you control.'""
III — Search your library for an artifact card with mana cost {0} or {1}, put it onto the battlefield, then shuffle."
foil Urza's Workshop,"Set code: BRC
Set name: The Brothers' War Commander
Collector number: 51
Rarity: rare
type_line: Land — Urza's
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add {C}.
Metalcraft — {T}: Add {C} for each Urza's land you control. Activate only if you control three or more artifacts."
foil Valgavoth's Lair,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 327
Rarity: rare
type_line: Enchantment Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Hexproof
This land enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color."
"foil Valgavoth, Terror Eater","Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 352
Rarity: mythic
type_line: Legendary Creature — Elder Demon
Language: en
mana_cost: {6}{B}{B}{B}
color_identity: B
colors: B
oracle_text: Flying, lifelink
Ward—Sacrifice three nonland permanents.
If a card you didn't control would be put into an opponent's graveyard from anywhere, exile it instead.
During your turn, you may play cards exiled with Valgavoth. If you cast a spell this way, pay life equal to its mana value rather than pay its mana cost."
foil Valley Floodcaller,"Set code: BLB
Set name: Bloomburrow
Collector number: 308
Rarity: rare
type_line: Creature — Otter Wizard
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Flash
You may cast noncreature spells as though they had flash.
Whenever you cast a noncreature spell, Birds, Frogs, Otters, and Rats you control get +1/+1 until end of turn. Untap them."
normal Vanquish the Horde,"Set code: INR
Set name: Innistrad Remastered
Collector number: 49
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {6}{W}{W}
color_identity: W
colors: W
oracle_text: This spell costs {1} less to cast for each creature on the battlefield.
Destroy all creatures."
normal Vanquish the Horde,"Set code: INR
Set name: Innistrad Remastered
Collector number: 302
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {6}{W}{W}
color_identity: W
colors: W
oracle_text: This spell costs {1} less to cast for each creature on the battlefield.
Destroy all creatures."
normal Velukan Dragon,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 145
Rarity: rare
type_line: Creature — Dragon
Language: en
mana_cost: {5}{R}{R}
color_identity: R
colors: R
oracle_text: Flying
Whenever this creature attacks or blocks, roll a six-sided die. This creature gets +X/+0 until end of turn, where X is the result minus 1."
foil Vexing Bauble,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 212
Rarity: uncommon
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: Whenever a player casts a spell, if no mana was spent to cast it, counter that spell.
{1}, {T}, Sacrifice this artifact: Draw a card."
foil Viridian Shaman,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 782
Rarity: rare
type_line: Creature — Elf Shaman
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: When this creature enters, destroy target artifact."
normal Visions of Beyond,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1670
Rarity: rare
type_line: Instant
Language: en
mana_cost: {U}
color_identity: U
colors: U
oracle_text: Draw a card. If a graveyard has twenty or more cards in it, draw three cards instead."
normal Vodalian Hexcatcher,"Set code: DMU
Set name: Dominaria United
Collector number: 75
Rarity: rare
type_line: Creature — Merfolk Wizard
Language: en
mana_cost: {1}{U}
color_identity: U
colors: U
oracle_text: Flash
Other Merfolk you control get +1/+1.
Sacrifice a Merfolk: Counter target noncreature spell unless its controller pays {1}."
normal Vodalian Mindsinger,"Set code: DMU
Set name: Dominaria United
Collector number: 76
Rarity: rare
type_line: Creature — Merfolk Wizard
Language: en
mana_cost: {1}{U}{U}
color_identity: G, R, U
colors: U
oracle_text: Kicker {1}{R} and/or {1}{G}
This creature enters with two +1/+1 counters on it for each time it was kicked.
When this creature enters, gain control of target creature with power less than this creature's power for as long as you control this creature."
normal Voldaren Bloodcaster // Bloodbat Summoner,"Set code: INR
Set name: Innistrad Remastered
Collector number: 138
Rarity: rare
type_line: Creature — Vampire Wizard // Creature — Vampire Wizard
Language: en
mana_cost: 
color_identity: B
colors: 
oracle_text: "
normal Vorpal Sword,"Set code: AFR
Set name: Adventures in the Forgotten Realms
Collector number: 124
Rarity: rare
type_line: Artifact — Equipment
Language: en
mana_cost: {B}
color_identity: B
colors: B
oracle_text: Equipped creature gets +2/+0 and has deathtouch.
{5}{B}{B}{B}: Until end of turn, this Equipment gains ""Whenever equipped creature deals combat damage to a player, that player loses the game.""
Equip {B}{B}"
normal Wakening Sun's Avatar,"Set code: CMM
Set name: Commander Masters
Collector number: 68
Rarity: rare
type_line: Creature — Dinosaur Avatar
Language: en
mana_cost: {5}{W}{W}{W}
color_identity: W
colors: W
oracle_text: When this creature enters, if you cast it from your hand, destroy all non-Dinosaur creatures."
normal Walking Skyscraper,"Set code: NEO
Set name: Kamigawa: Neon Dynasty
Collector number: 263
Rarity: uncommon
type_line: Artifact Creature — Construct
Language: en
mana_cost: {8}
color_identity: 
colors: 
oracle_text: This spell costs {1} less to cast for each modified creature you control. (Equipment, Auras you control, and counters are modifications.)
Trample
This creature has hexproof as long as it's untapped. (It can't be the target of spells or abilities your opponents control.)"
